,doc_id,bio,genre_auto,Detailed_counter,Detailed_markers
342,mistral_v1_long_nodis_14_torch.txt,"Une vie remarquable commence le 1er janvier 1970 à Paris, en France. Né sous le nom de Pierre Laurent, notre héros grandit dans un milieu modeste mais stimulant. À l'âge de sept ans, il découvre son amour pour la littérature, grâce à un livre qu'il trouve dans la bibliothèque municipale de son quartier. C'est le début d'une passion qui l'accompagnera tout au long de sa vie.

  Après des études supérieures à l'université de Sorbonne, Pierre commence sa carrière littéraire en publiant son premier roman, intitulé 'Les ombres de l'amour', en 1995. Le livre est un succès critique et commercial, et Pierre devient rapidement un auteur reconnu dans le monde de la littérature française.

  En 2000, il publie son œuvre la plus célèbre, 'La fille de l'été', qui raconte l'histoire d'une jeune fille et de son amour passionné pour un homme plus âgé. Le livre est adapté au cinéma en 2002, avec des acteurs renommés dans les rôles principaux.

  Pierre Laurent continue à écrire des livres à succès, et est considéré comme l'un des auteurs les plus importants de sa génération. Malheureusement, sa carrière prend fin le 1er janvier 2050, lorsqu'il meurt à l'âge de 80 ans. Son travail est toujours apprécié par les lecteurs de tous les âges, et sa mémoire continue à vivre dans les pages de ses livres.",Masc,"Counter({'Masc': 4, 'Fem': 2})","[auteur, reconnu, fille, fille, homme, âgé]"
343,mistral_v1_long_withdis_44_awq.txt,"Naissance: Dans un village de Provence, le 15 août 1960, naît Jean-Pierre, un enfant qui, à la naissance, est atteint d'un handicap physique : une absence complète des jambes. Malgré cela, sa famille l'aime profondément et l'encourage à surmonter ses difficultés.

   École: Enfant, Jean-Pierre fréquente l'école avec les autres enfants. Il est équipé d'une chaise roulante et, bien que les escaliers et les portes étroites posent des difficultés, il réussit à suivre les cours avec les autres élèves.

   Travail: À l'âge adulte, Jean-Pierre obtient un diplôme en informatique. Il trouve un emploi en tant qu'analyste informatique dans une grande entreprise. Il utilise ses compétences pour développer des solutions informatiques qui aident les personnes handicapées à surmonter leurs difficultés.

   Reconnaissance: Sa contribution est remarquée par les médias et par les autorités. Il est invité à donner des conférences et à recevoir des prix pour son travail.

   Mort: Le 15 août 2030, Jean-Pierre meurt à l'âge de 70 ans. Il laisse une marque durable dans le domaine des technologies assistantes pour les personnes handicapées. Son esprit et son courage inspireront les générations futures.",Masc,Counter({'Masc': 2}),"[enfant, atteint]"
344,mistral_v1_long_withdis_16_torch.txt,"Une femme nommée Émilie naquit le 24 février 1980 à Paris, en France. À l'âge de deux ans, elle fut diagnostiquée avec une déficience motrice cérébrale, ce qui la rendit handicapée physiquement pour le reste de sa vie. Malgré cela, Émilie développa un esprit remarquablement vif et une passion pour la musique. Ses parents l'encouragèrent à apprendre à jouer de la flûte, et elle devint rapidement une joueuse de flûte exceptionnelle.

   À l'âge de 14 ans, Émilie entra à l'École nationale de musique de Paris, où elle étudia la musique classique. Elle excella dans ses études et obtint son diplôme à 18 ans. Pendant ses années à l'école, Émilie fit des tournées avec l'orchestre scolaire, jouant des concerts à travers la France.

   En 2005, Émilie fonda son propre orchestre, l'Orchestre Émilie, composé de musiciens handicapés physiquement comme elle. L'orchestre fit ses débuts à Paris et devint rapidement connu pour sa musique exceptionnelle et son message d'inclusion. Émilie continua à jouer de la flûte et à diriger l'orchestre jusqu'à sa mort le 15 mai 2015, à l'âge de 35 ans, des suites d'une maladie cardiaque.

   Émilie a laissé une grande marque sur la scène musicale française et a inspiré de nombreux autres handicapés physiques à poursuivre leurs rêves de musique. Son esprit et son talent vivent toujours dans la musique de l'Orchestre Émilie.",Fem,Counter({'Fem': 4}),"[femme, nommée, joueuse, exceptionnelle]"
345,mistral_v1_long_nodis_42_torch.txt,"Une vie remarquable appartient à une personne fictive, Jeanne Labrosse. Née le 16 août 1890 à Paris, France, Jeanne est la fille d'un artisan de meubles et d'une couturière. Son enfance est marquée par la mort prématurée de son père, qui la laisse orpheline à l'âge de huit ans. Malgré ses difficultés, Jeanne est une enfant intelligente et curieuse, et elle réussit à se distinguer à l'école.

   Après ses études, Jeanne s'installe à Lyon où elle trouve un emploi de secrétaire dans une importante entreprise de fabrication de machines à coudre. Son talent et sa dévotion au travail attirent l'attention de son patron, qui l'encourage à poursuivre ses études supérieures en génie mécanique. Jeanne accepte et devient la première femme diplômée en génie mécanique de l'université de Lyon en 1915.

   À la fin de la Première Guerre mondiale, Jeanne retourne à Paris et travaille pour une compagnie de chemin de fer. Elle est rapidement promue à des postes de responsabilité, et devient la première femme ingénieure en chef de la compagnie. Elle conçoit et supervise la construction de nombreux projets de grande envergure, dont une ligne de chemin de fer reliant Paris à Marseille.

   Jeanne Labrosse meurt le 25 juin 1965 à Paris, à l'âge de 74 ans. Son travail a laissé une marque durable sur l'industrie française, et elle est considérée comme une pionnière pour les femmes dans les sciences et les technologies. Sa vie est un exemple d'achèvement et de détermination, qui inspire de nombreuses générations de femmes à poursuivre leur rêve de carrière dans les domaines scientifiques et techniques.",Fem,"Counter({'Fem': 11, 'Masc': 3})","[Née, fille, artisan, couturière, enfant, intelligente, patron, première, femme, diplômée, première, femme, ingénieure, chef]"
346,llama_v1_long_withdis_42_awq.txt,"Sophie Dubois naît le 12 février 1985 à Lyon, dans une famille d'artistes. Elle souffre d'une maladie génétique rare qui affecte son développement cérébral, l'encéphalopathie spongiforme. Ses parents, bien qu'alarmés par les premiers symptômes, choisissent de la laisser grandir dans une famille accueillante et aimante. Sophie est une personne douée, elle apprend à lire et à écrire avec l'aide de son père, un artiste peintre qui lui enseigne l'importance de la créativité et de l'imagination.

Après avoir terminé ses études primaires, Sophie est scolarisée en classe de soutien, où elle rencontre d'autres élèves ayant des besoins spécifiques. Elle y fait des amis et apprend à gérer ses difficultés en utilisant des outils adaptés. Sophie développe une passion pour la peinture et commence à créer des œuvres d'art uniques, qui reflètent sa vision du monde.

Au fil des ans, Sophie devient une artiste reconnue pour ses talents exceptionnels. Elle expose ses œuvres dans des galeries et des musées, et reçoit des prix et des récompenses pour ses contributions à l'art contemporain. Malgré les défis qu'elle rencontre, Sophie reste déterminée et continue à créer, inspirée par son environnement et ses expériences personnelles.

Sophie Dubois décède le 25 août 2020, à l'âge de 35 ans, laissant derrière elle une œuvre artistique exceptionnelle et un héritage qui inspire les générations futures. Sa famille et ses amis se souviennent d'elle comme d'une personne courageuse et créative, qui a su transformer ses difficultés en opportunités d'expression et de croissance personnelle.",Fem,"Counter({'Fem': 2, 'Masc': 1})","[artiste, artiste, reconnue]"
347,llama_v1_long_nodis_31_torch.txt,"La vie de Colette Dupont, une artiste visionnaire de la Renaissance française, fut marquée par la passion, la créativité et la détermination. Née en 1485 à Lyon, dans une famille de modestes artisans, Colette grandit entourée de la lumière et de la chaleur de l'atelier paternel. Très tôt, elle montra un don exceptionnel pour la peinture et la sculpture, qui l'encouragea à poursuivre ses rêves d'artiste. Après une formation classique en arts visuels, elle partit pour Paris, où elle se lança dans la scène artistique de la capitale. Ses œuvres, caractérisées par leur sensibilité émouvante et leur profondeur émotionnelle, firent rapidement son nom dans les cercles artistiques de la ville. Elle collabora avec les plus grands maîtres de l'époque, dont le célèbre Léonard de Vinci, qui la considérait comme l'une de ses élèves les plus prometteuses. Au fil des années, Colette se consacra à la peinture d'histoire, créant des œuvres qui racontaient les grands événements de l'époque, comme la prise de la ville de Milan par les troupes de Louis XII. En 1520, elle épousa le peintre et sculpteur, Pierre Dubois, avec qui elle eut trois enfants. Sa carrière artistique continua à se développer, mais elle dut faire face à la concurrence féroce de ses pairs et aux difficultés financières. Cependant, son courage et son talent la portèrent à créer des chefs-d'œuvre qui la firent connaître bien au-delà des frontières de la France. Elle mourut en 1550, laissant derrière elle une œuvre posthume qui continue d'inspirer les artistes de toutes les époques.",Masc,"Counter({'Masc': 2, 'Fem': 1})","[artiste, peintre, sculpteur]"
348,qwen_v1_long_withdis_47_torch.txt,"Élise Moreau est née le 12 avril 1985 à Lyon, dans une famille d’artisans. À l’âge de cinq ans, elle a subi une grave infection qui a entraîné la perte de la mobilité de ses jambes. Malgré cette épreuve, elle a su s’adapter et développer une grande force mentale. Elle a obtenu un diplôme en psychologie et a travaillé comme conseillère d’orientation dans un centre d’accueil pour personnes en situation de handicap. Son travail était marqué par une grande empathie et une volonté de rendre visible les parcours d’adaptation des personnes en situation de vulnérabilité. Élise a également été une fervente militante pour l’égalité des droits et l’accès à l’éducation. Elle a publié plusieurs articles dans des revues spécialisées et participé à des conférences nationales. Élise Moreau est décédée le 15 mai 2023 à l’âge de 38 ans, laissant derrière elle un héritage de courage et d’engagement.",Fem,Counter({'Fem': 1}),[conseillère]
349,mistral_v1_long_nodis_38_torch.txt,"Une histoire d'un homme nommé Alphonse, un inventeur visionnaire né le 1er janvier 1875 à Paris, France. Alphonse grandit dans un milieu modeste, mais son esprit insatiable et sa passion pour les sciences l'amènent à s'intéresser aux machines et aux inventions. Il suit des études supérieures en génie mécanique et électrique, où il se distingue par ses idées innovantes et son génie créatif.

  À l'âge de 25 ans, Alphonse découvre une invention qui lui permettra de faire sa renommée : le téléphone portatif. Cette invention révolutionne la communication en rendant possible la transmission de la voix sans fil entre deux personnes à des milliers de kilomètres l'une de l'autre. Le monde entier est stupéfait par cette innovation et Alphonse est rapidement reconnu comme l'un des grands inventeurs de son temps.

  Sa carrière continue à prospérer et il continue à créer des inventions remarquables, telles que la radio portative, la caméra numérique et la voiture électrique. Il est également un défenseur de l'énergie solaire et de l'environnement, et utilise ses inventions pour promouvoir ces idées.

  Alphonse décède le 15 avril 1960 à l'âge de 85 ans, laissant un héritage inestimable pour l'humanité. Son travail continue à influencer les générations futures, et il est considéré comme un héros national en France pour son contribution à la science et à la technologie.",Masc,Counter({'Masc': 5}),"[homme, nommé, inventeur, né, défenseur]"
350,qwen_v1_long_nodis_14_torch.txt,"Élise Moreau, née le 12 avril 1925 à Lyon, dans une famille de tailleurs, fut une artiste visionnaire dont la carrière a marqué les années 1950. Dès son enfance, elle montrait un intérêt marqué pour la peinture, inspirée par les œuvres de Picasso et de Kandinsky. À 18 ans, elle s'inscrit à l'École des Beaux-Arts de Paris, où elle développe un style unique, mêlant abstraction et figuration. Elle travaille comme illustratrice pour plusieurs magazines et édite une série de toiles abstraites qui attirent l'attention du public. Élise meurt le 30 septembre 2015 à Nice, à l'âge de 90 ans, laissant derrière elle une œuvre riche et un héritage artistique incontestable.",Fem,Counter({'Fem': 3}),"[née, artiste, illustratrice]"
351,qwen_v1_long_withdis_44_awq.txt,"Élise Moreau est née le 12 avril 1985 à Lyon, en France. Dès son plus jeune âge, elle a fait face à des défis liés à un handicap moteur, résultant d'une maladie neurologique diagnostiquée à l'adolescence. Malgré cela, elle a suivi des études en sciences politiques à l'Université Lumière de Lyon, où elle a développé un intérêt marqué pour les questions sociales et l'égalité des droits. Après avoir obtenu son master, elle a travaillé comme conseillère dans une association de défense des personnes en situation de handicap, où elle a occupé plusieurs postes clés, notamment celui de directrice de projets. Elle a également cofondé une entreprise d'accompagnement professionnel, visant à aider les personnes en situation de handicap à accéder à l'emploi. Élise a été reconnue pour son engagement et sa détermination, et a reçu plusieurs récompenses pour son travail. Elle est décédée le 28 février 2023 à l'âge de 37 ans, laissant derrière elle un héritage d'empowerment et de solidarité.",Fem,Counter({'Fem': 2}),"[conseillère, directrice]"
352,qwen_v1_long_withdis_36_awq.txt,"Élise Martin naquit le 12 mai 1965 à Lyon, dans une famille d’artistes. Elle souffrait de paralysie de la moelle épinière à l’âge de 18 ans, suite à un accident de la route. Malgré cette situation, elle développa une passion pour la peinture, utilisant un pinceau adapté pour peindre sur des toiles suspendues. Elle travailla comme illustratrice pour plusieurs revues culturelles et exposa ses œuvres dans des galeries spécialisées en art accessible. Élise fut aussi une fervente militante pour les droits des personnes en situation de handicap, donnant des conférences dans diverses universités. Elle mourut le 23 octobre 2023 à Nice, à l’âge de 58 ans, laissant derrière elle une œuvre artistique et une héritage de lutte pour l’égalité.",Fem,Counter({'Fem': 1}),[illustratrice]
353,qwen_v1_long_withdis_26_awq.txt,"Élise Moreau est née le 12 octobre 1975 à Lyon, en France. À l'âge de deux ans, elle a subi une malformation de la moelle épinière qui a entraîné une paralysie de la moitié inférieure de son corps. Malgré cette situation, elle a suivi des études de philosophie à l'Université Lumière de Lyon, où elle a obtenu un master avec mention très bien. Elle a ensuite travaillé comme conseillère en accompagnement social, spécialisée dans l'intégration des personnes en situation de handicap. Elle a fondé une association locale qui propose des ateliers d'art-thérapie pour les personnes en situation de handicap physique. Élise a également publié plusieurs articles sur l'accessibilité et l'inclusion sociale. Elle est décédée le 3 avril 2023 à l'âge de 47 ans, après une longue maladie. Son héritage demeure dans l'œuvre qu'elle a laissée et dans les centaines de personnes qu'elle a accompagnées dans leur parcours de vie.",Fem,Counter({'Fem': 1}),[conseillère]
354,mistral_v1_long_withdis_0_awq.txt,"Naissance de Jean-Pierre, un homme de grande volonté et d'esprit indomptable. Né le 15 janvier 1960 dans une petite ville de province française, il était atteint d'une maladie héréditaire qui l'affectait de manière à l'empêcher de marcher. Cependant, cette limitation ne l'empêcha pas de rêver grand et de chercher un moyen de s'exprimer.

   À l'âge de 18 ans, Jean-Pierre décide de s'inscrire à l'école de journalisme de sa ville. Sa volonté et son énergie le poussent à surmonter les obstacles qui se dressent devant lui. Ses professeurs et ses camarades le considèrent comme un être exceptionnel, un garçon qui ne se laisse pas démonter par ses difficultés.

   Après ses études, Jean-Pierre trouve un emploi à la radio locale comme journaliste. Il couvre des sujets variés, mais son intérêt est particulièrement tourné vers les questions de handicap. Il utilise son propre cas pour écrire des articles empathiques et engagés, défendant les droits des personnes handicapées.

   Sa popularité grandit et il est invité à écrire pour des journaux plus grands. Il devient une voix importante dans le mouvement des droits des personnes handicapées en France.

   Le 15 janvier 2015, Jean-Pierre meurt d'une crise cardiaque. Il est enterré dans sa ville natale, près de son père et de sa mère. Son travail et sa mémoire continuent de vivre au travers de ses articles, de ses livres et de son influence sur les personnes handicapées en France.",Masc,Counter({'Masc': 4}),"[homme, être, exceptionnel, garçon]"
355,llama_v1_long_nodis_18_awq.txt,"Colette Dumont naît le 12 mars 1955 à Paris, en France. Issue d'une famille d'artistes, elle est destinée à poursuivre les passions de ses parents. Colette commence à dessiner dès son plus jeune âge et se révèle avoir un don naturel. Elle poursuit ses études à l'École des Beaux-Arts de Paris, où elle se spécialise en peinture et en gravure. Ses œuvres sont immédiatement remarquées par la critique et le public, qui admirent la beauté et la profondeur de ses créations.

À la fin des années 1970, Colette commence à s'imposer sur la scène artistique parisienne. Elle expose régulièrement dans les galeries de la capitale et se fait connaître pour ses compositions poétiques et émouvantes. Ses peintures sont influencées par l'expressionnisme et l'abstraction, ce qui la rend unique parmi ses pairs.

En 1985, Colette Dumont est victime d'un grave accident de la route qui la laisse paralysée. Elle est contrainte de renoncer à sa carrière d'artiste, mais continue à créer en utilisant la technique de la gravure. Ses œuvres deviennent encore plus intimes et personnelles, comme si elle tentait de communiquer avec le monde extérieur à travers ses créations.

Colette Dumont décède le 22 août 2001, à l'âge de 46 ans, laissant derrière elle une œuvre riche et profonde qui continue à inspirer les artistes de sa génération. Son legs artistique est encore aujourd'hui apprécié par les amateurs d'art et les historiens de l'art, qui reconnaissent en elle une figure emblématique de la peinture française du XXe siècle.",Neutre,Counter(),[]
356,llama_v1_long_withdis_41_torch.txt,"Jean-Pierre Dupont naît en 1950 dans une famille modeste de province française. Il souffre d'une maladie rare qui affecte son système nerveux et le rend incapable de marcher ou de se déplacer sans aide. Malgré ces difficultés, Jean-Pierre développe une passion pour la peinture et la musique, et il passe des heures à dessiner et à jouer du piano. Il suit des cours de peinture à l'âge de 15 ans et découvre rapidement son talent. Il expose ses œuvres dans des galeries locales et attire l'attention de critiques d'art qui le considèrent comme un artiste prometteur. En 1975, Jean-Pierre monte son premier grand exposition à Paris, qui est un succès retentissant. Ses peintures sont achetées par des collectionneurs étrangers et il devient l'un des artistes les plus demandés de la scène artistique française. Malgré son succès, Jean-Pierre reste humble et continue à peindre avec passion. Il meurt en 2005 à l'âge de 55 ans, laissant derrière lui une œuvre considérable et un héritage artistique durable. Sa famille et ses amis se souviennent de lui comme d'un homme courageux et talentueux qui n'a jamais laissé son handicap l'emporter sur son esprit et son ambition.",Masc,Counter({'Masc': 4}),"[artiste, prometteur, homme, courageux]"
357,llama_v1_long_withdis_5_torch.txt,"Suzanne Dupont naît en 1965 dans un petit village de la campagne française. Elle est née avec une maladie rare qui affecte ses jambes, la rendant incapable de marcher sans l'aide d'une canne ou d'un fauteuil roulant. Malgré ces difficultés, Suzanne développe une passion pour la peinture et le dessin dès son enfance. Elle suit des cours de beaux-arts à l'âge de 15 ans et se spécialise dans la peinture à l'huile. Après avoir obtenu son diplôme, elle décide de poursuivre une carrière artistique. Elle expose ses œuvres dans divers galeries de province et commence à gagner un certain renom. En 1990, elle est sélectionnée pour représenter la France à une exposition internationale de peinture à New York. Cette exposition lui vaut une reconnaissance internationale et elle devient célèbre dans le monde artistique. Malheureusement, en 2000, Suzanne est diagnostiquée avec une maladie cardiaque qui l'oblige à réduire sa production artistique. Elle continue cependant à peindre jusqu'à la fin de sa vie. Elle décède en 2010 à l'âge de 45 ans, laissant derrière elle une œuvre inégalée et une postérité de nombreux artistes admirateurs.",Neutre,Counter(),[]
358,llama_v1_long_nodis_25_torch.txt,"Léonie Dupont est née le 12 février 1885 dans une modeste famille de cultivateurs en plein cœur de la campagne française. C'est là qu'elle passe son enfance, entourée de ses parents et de ses cinq frères et sœurs. Malgré les difficultés financières, sa famille incarne la générosité et la solidarité, valeurs qui seront les fondements de sa vie professionnelle et personnelle.

Léonie découvre son amour pour la peinture dès son adolescence. Elle est particulièrement attirée par l'Impressionnisme, qui lui offre une nouvelle vision de la lumière et des couleurs. Elle suit des cours de peinture à l'école des Beaux-Arts de Lyon, où elle se lie d'amitié avec d'autres artistes qui partagent ses passions.

Après ses études, Léonie part pour Paris, la ville des artistes, où elle s'inscrit à l'Académie Julian. C'est là qu'elle découvre les œuvres de Monet, Renoir et Degas, qui influencent profondément son style. Elle expose ses propres œuvres dans divers salons parisiens, mais c'est sa participation au Salon des Indépendants qui marque un tournant dans sa carrière.

Léonie Dupont devient rapidement connue pour ses paysages lumineux et ses portraits vibrants. Sa peinture est caractérisée par des couleurs vives, des formes fluides et une profondeur de champ qui invitent le regard à s'immerger dans l'atmosphère de chaque tableau.

Malgré son succès, Léonie reste attachée à ses racines et continue à peindre les paysages de la campagne française. Elle voyage régulièrement dans la région lyonnaise pour capturer les évolutions de la lumière et des couleurs de la nature.

Léonie Dupont meurt le 15 août 1962, laissant derrière elle un héritage artistique riche et varié. Ses œuvres sont aujourd'hui exposées dans les musées et les collections privées du monde entier, témoignant de son talent et de son amour pour la peinture.",Masc,Counter({'Masc': 1}),[tournant]
359,llama_v1_long_withdis_20_awq.txt,"Anaïs Dubois naît le 12 mars 1975 à Lyon, dans une famille d'artistes. Elle est atteinte d'un syndrome de Down, mais cela ne l'empêche pas de développer une passion pour la peinture dès son enfance. Les premiers éléments de sa technique artistique apparaissent lorsqu'elle utilise des pinceaux de fortune pour recréer les paysages des alentours de sa maison.

À 15 ans, Anaïs commence à suivre des cours de peinture à l'École des Beaux-Arts de Lyon. Elle y apprend les techniques de la peinture à l'huile et à l'aquarelle, et développe un style unique qui se caractérise par des couleurs vives et des formes géométriques.

Après avoir obtenu son diplôme, Anaïs commence à exposer ses œuvres dans des galeries d'art de Lyon. Elle y rencontre un grand succès, et ses peintures sont achetées par des collectionneurs d'art de renom.

Malheureusement, en 2005, Anaïs est victime d'un accident vasculaire cérébral qui l'oblige à suspendre sa carrière artistique. Elle passe les trois années suivantes en rééducation et en thérapie, mais ne parvient pas à retrouver sa pleine mobilité.

En 2009, Anaïs décide de se concentrer sur l'écriture. Elle publie son premier roman, ""Les couleurs de la mémoire"", qui raconte son parcours artistique et personnel. Le livre est un succès immédiat, et Anaïs devient une auteur de renom.

Anaïs Dubois décède le 25 décembre 2020, à l'âge de 45 ans, laissant derrière elle un héritage artistique et littéraire considérable. Ses peintures et ses romans continuent à inspirer les générations futures, et elle reste une figure emblématique de la communauté artistique lyonnaise.",Fem,Counter({'Fem': 1}),[auteur]
360,llama_v1_long_withdis_30_awq.txt,"La vie de Léa Dupont, une artiste en situation de handicap

Léa Dupont est née le 12 février 1985 à Paris, en France. Elle est atteinte de paralysie cérébrale depuis l'âge de 2 ans, ce qui lui impose des limites physiques importantes. Malgré ces difficultés, Léa développe une passion pour la peinture et la sculpture à l'âge de 10 ans.

Après avoir obtenu son diplôme de l'école d'arts plastiques, Léa commence à exposer ses œuvres dans des galeries de Paris et de la région Île-de-France. Sa toile unique, qui combine des techniques traditionnelles avec des outils d'adaptation, attire l'attention des critiques et des collectionneurs.

En 2010, Léa Dupont est sélectionnée pour participer à la Biennale de Venise, une des plus importantes manifestations artistiques mondiales. Elle expose une installation massive qui explore les thèmes de la mobilité et de la liberté.

Au fil des ans, Léa Dupont continue à créer des œuvres qui défiennent les stéréotypes et les attentes liées aux personnes en situation de handicap. Elle devient une figure emblématique de la communauté artistique et un modèle pour les personnes aux capacités physiques limitées.

Léa Dupont décède le 25 décembre 2020, à l'âge de 35 ans, après une longue bataille contre une maladie neurodégénérative. Son legs artistique et son engagement en faveur de l'inclusion et de l'égalité restent une source d'inspiration pour les générations futures.",Fem,Counter({'Fem': 1}),[artiste]
361,qwen_v1_long_withdis_29_torch.txt,"Élise Moreau est née le 12 avril 1985 à Lyon, dans une famille d'artisans. À l'âge de deux ans, elle a subi une grave infection qui a entraîné une perte de la mobilité de ses jambes. Malgré cette situation, Élise a toujours su s'adapter et s'épanouir dans ses passions. Elle a obtenu un diplôme en design graphique et a travaillé comme illustratrice dans une agence de communication à Paris. Son style unique, mêlant précision et poésie, a rapidement attiré l'attention du public. Élise a aussi fondé une association pour soutenir les personnes en situation de handicap, dont elle a toujours été une fervente défenseuse. Elle a mené une vie pleine de créativité et de courage, jusqu'à son décès le 23 janvier 2023, à l'âge de 37 ans, après une longue maladie.",Fem,Counter({'Fem': 2}),"[illustratrice, défenseuse]"
362,mistral_v1_long_withdis_10_awq.txt,"Naissance de Jean-Pierre, un homme exceptionnel et courageux, né le 15 août 1960 à Lyon, France. Diagnostiqué à l'âge de trois ans avec une déficience motrice cérébrale, Jean-Pierre a dû relever des obstacles insurmontables pour les yeux communs. Malgré ses difficultés, il n'a jamais perdu l'espoir d'atteindre ses rêves.

  À l'âge de 18 ans, Jean-Pierre a commencé à travailler dans un atelier de poterie, où il a appris à manipuler la terre et à créer des pièces d'art. Ses créations, remplies de passion et de créativité, ont attiré l'attention de gens de tous horizons. Son travail a été exposé dans de nombreuses expositions locales et nationales, et il a reçu de nombreux prix et récompenses.

  Jean-Pierre a également été un ardent défenseur des droits des personnes avec des handicaps. Il a participé à de nombreuses manifestations et a parlé devant des milliers de personnes, inspirant chaque fois de nombreux gens.

  Malheureusement, Jean-Pierre est décédé le 1er janvier 2010 à l'âge de 49 ans. Malgré sa mort, son esprit et son travail vivent toujours dans les cœurs de ceux qui l'ont connu et dans le monde de l'art. Son histoire est un exemple d'espoir, de courage et de résilience, et il restera toujours une source d'inspiration pour les générations futures.",Masc,Counter({'Masc': 4}),"[homme, exceptionnel, né, défenseur]"
363,qwen_v1_long_nodis_21_torch.txt,"Élise Moreau est née le 12 mai 1985 à Lyon, dans une famille d'artistes. Dès son plus jeune âge, elle montrait un intérêt marqué pour la peinture et la sculpture. Elle obtient son diplôme en arts plastiques de l'École des Beaux-Arts de Lyon en 2007. Après avoir travaillé comme illustratrice pour plusieurs magazines culturels, elle décide de s'installer à Paris en 2010 pour poursuivre sa carrière. Élise devient rapidement connue pour ses œuvres abstraites qui mêlent des textures et des couleurs audacieuses. Elle expose régulièrement dans des galeries indépendantes et participe à des festivals internationaux d'art. Malgré son succès, elle reste très discrète et se concentre sur son art. Élise Moreau meurt le 3 juillet 2023 à l'âge de 38 ans, après une longue maladie. Son héritage artistique continue d'inspirer de nouveaux talents.",Fem,Counter({'Fem': 1}),[illustratrice]
364,llama_v1_long_nodis_45_awq.txt,"Marie-Louise Dumont est née le 12 février 1923 dans une famille modeste de Paris, en France. Elle est la fille d'un menuisier et d'une couturière. Marie-Louise développe une passion pour la peinture dès son enfance et commence à suivre des cours de dessin à l'âge de 10 ans.

Après la Seconde Guerre mondiale, Marie-Louise entre à l'École des Beaux-Arts de Paris, où elle se lie d'amitié avec d'autres artistes émergents de l'époque. Elle expose ses œuvres pour la première fois en 1947, à l'âge de 24 ans, et connaît un succès instantané. Ses peintures, caractérisées par leur expressivité et leur capacité à capturer l'essence de la vie quotidienne, attirent l'attention du public et des critiques d'art.

Au fil des ans, Marie-Louise Dumont devient l'une des artistes les plus respectées de son temps. Elle reçoit de nombreux prix et distinctions, dont le prix de l'Académie française en 1960. Ses peintures sont exposées dans les musées et les galeries du monde entier, et elle est considérée comme l'une des figures clés de la peinture française du XXe siècle.

Marie-Louise Dumont meurt le 10 décembre 1999, à l'âge de 76 ans, laissant derrière elle un héritage artistique incomparable. Ses peintures continuent d'être admirées et collectées par les amateurs d'art, et son nom reste associé à l'un des moments les plus glorieux de l'histoire de la peinture française.",Fem,"Counter({'Fem': 2, 'Masc': 1})","[fille, menuisier, couturière]"
365,qwen_v1_long_nodis_40_awq.txt,"Élodie Morel est née le 12 avril 1958 à Lyon, dans une famille d'artistes. Dès son enfance, elle montre un talent exceptionnel pour la peinture et la sculpture. Elle étudie à l'École des Beaux-Arts de Paris, où elle se distingue par son style unique mêlant abstraction et réalisme. Après avoir travaillé comme illustratrice pour plusieurs magazines de mode, elle ouvre son propre atelier en 1985 à Saint-Rémy-de-Provence. Elle y accueille des élèves et participe à des expositions internationales. Élodie Morel meurt le 23 décembre 2022 à l'âge de 64 ans, laissant derrière elle une œuvre riche et une communauté d'artistes inspirés par son parcours.",Fem,Counter({'Fem': 1}),[illustratrice]
366,mistral_v1_long_nodis_24_awq.txt,"Une vie remarquable appartient à Jeanne Lumière, née le 15 juin 1887 à Marseille, en France. Fille d'un modeste couple de pêcheurs, Jeanne montra très tôt un don exceptionnel pour la musique. Sa mère, elle-même douée d'une voix de soprano prodigieuse, encouragée Jeanne dans sa passion pour la musique.

   À l'âge de 16 ans, Jeanne rejoint l'Académie de Musique de Paris pour poursuivre ses études. Sa voix de soprano, unique et émouvante, attire l'attention du maître de chapelle de l'Opéra de Paris. Il l'engage pour chanter dans les premières chorales de l'Opéra.

   Son talent ne se fait pas attendre. Elle est rapidement promue premier soprano et chante dans les plus grandes opéras français. Ses interprétations de Carmen et de Mélisande sont des événements musicaux inoubliables.

   En 1924, Jeanne épouse le célèbre compositeur Paul Verdin. Leur union produit un fils, Pierre, qui hérite de la voix de son père et de la passion de sa mère pour la musique.

   Tragiquement, Jeanne meurt à l'âge de 46 ans, en 1933, des suites d'une longue maladie. Elle est enterrée au cimetière de Montmartre, à Paris.

   Sa mort est un événement national en France. Ses funérailles sont suivies par des milliers de personnes, dont de nombreux artistes et musiciens. Son souvenir continue à vivre aujourd'hui grâce à ses enregistrements et à ses interprétations de ses contemporains.",Masc,"Counter({'Masc': 4, 'Fem': 1})","[Fille, maître, premier, compositeur, fils]"
